item,label,subject,matched_term
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500013641-7,Achille rifiuta il combattimento (dipinto) di Santi Sebastiano (sec. XIX),Achille rifiuta il combattimento,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0300059277,"ritratto di Achille Gattinoni (busto, opera isolata) - bottega lombarda (seconda metà sec. XIX)",ritratto di Achille Gattinoni,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100129048,"busto ritratto di Achille Tominetti (scultura, opera isolata) by Troubetzkoy Paolo (secondo quarto sec. XX)",busto ritratto di Achille Tominetti,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800083533,ritratto di Achille Bocchi (stampa smarginata) di Bonasone Giulio (sec. XVI),ritratto di Achille Bocchi,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100129026,"busto ritratto di Achille Tominetti (scultura, opera isolata) by Troubetzkoy Paolo (ultimo quarto sec. XIX)",busto ritratto di Achille Tominetti,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0300176253,"ritratto di Achille Alberti (Milano 1860 - ?) (disegno, serie) di De Strobel Daniele (fine/inizio secc. XIX/ XX)",ritratto di Achille Alberti (Milano 1860 - ?),['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900193624-1,ritratto di Achille Bottini Gallois (rilievo) - ambito toscano (sec. XIX),ritratto di Achille Bottini Gallois,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500089587-1,busto ritratto di Achille Pesaro (scultura) - ambito veneto (sec. XX),busto ritratto di Achille Pesaro,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1201030637-0,"Eroica, storie di Achille (trittico, insieme) by Previati Gaetano (sec. XX)",storie di Achille,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0300205696,"ritratto di Pecorara Achille (dipinto, opera isolata) di Laforet Augusto (sec. XX)",ritratto di Pecorara Achille,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900193638-1,ritratto di Achille Moretti (rilievo) by Matini E (sec. XIX),ritratto di Achille Moretti,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1100259017,stemma del vescovo Achille Manera (rilievo) - bottega marchigiana (sec. XIX),stemma del vescovo Achille Manera,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500623052,Achille sacrifica il toro ad Apollo e Polissena si rifugia tra le braccia di Priamo (rilievo) di Calì Gennaro (sec. XIX),Achille sacrifica il toro ad Apollo e Polissena si rifugia tra le braccia di Priamo,"['Achille', 'Apollo', 'Polissena', 'Priamo']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0300150366,"L'ira di Achille per la sottrazione di Briseide (stampa, elemento d'insieme) di Cunego Domenico, Hamilton Gavin (sec. XVIII)",L'ira di Achille per la sottrazione di Briseide,"['Achille', 'Briseide']"
