entity,name,aka,description
http://www.wikidata.org/entity/Q4259170,Lepreo,,"personaggio della mitologia greca, eponimo di Lepreo"
http://www.wikidata.org/entity/Q16737756,Lerno,,
http://www.wikidata.org/entity/Q12880012,Lesbo,,
http://www.wikidata.org/entity/Q5973878,Letea,,"personaggio della mitologia greca, moglie di Oleno"
http://www.wikidata.org/entity/Q12880019,Leto,,"personaggio della mitologia greca, padre di Ippotoo e Pileo"
http://www.wikidata.org/entity/Q106262972,Letreo,,
http://www.wikidata.org/entity/Q5973964,Leuca,,"personaggio della mitologia greca, compagno di Odisseo"
http://www.wikidata.org/entity/Q1698724,Leucadio,,"personaggio della mitologia greca, figlio di Icario"
http://www.wikidata.org/entity/Q18414574,Leucane,,
http://www.wikidata.org/entity/Q40219631,Leucippe,,"personaggio della mitologia greca, madre di Priamo"
http://www.wikidata.org/entity/Q3831215,Leucippe,Lisippa,"personaggio della mitologia greca, figlia di Minia"
http://www.wikidata.org/entity/Q4256655,Leucippe,,"personaggio della mitologia greca, figlia di Testore"
http://www.wikidata.org/entity/Q2316900,Leucippo,,"re di Messenia nella mitologia greca, figlio di Periere"
http://www.wikidata.org/entity/Q38356,Leucippo,,"re di Sicione nella mitologia greca, figlio di Turimaco"
http://www.wikidata.org/entity/Q1472590,Leucippo,,"personaggio della mitologia greca, figlia di Lampro"
http://www.wikidata.org/entity/Q1637011,Leucippo,,"personaggio della mitologia greca, marito di Graia"
http://www.wikidata.org/entity/Q1629247,Leucippo,,"personaggio della mitologia greca, fondatore di Magnesia al Meandro"
http://www.wikidata.org/entity/Q1759053,Leucippo,,"personaggio della mitologia greca, fondatore di Metaponto"
http://www.wikidata.org/entity/Q1746218,Leucippo,,"personaggio della mitologia greca, figlio di Eracle"
http://www.wikidata.org/entity/Q1548269,Leucippo,,"personaggio della mitologia greca, figlio di Nasso"
http://www.wikidata.org/entity/Q1821519,Leucippo,,"personaggio della mitologia greca, figlio di Xantio"
http://www.wikidata.org/entity/Q1821517,Leucippo,,"personaggio della mitologia greca, figlio di Euripilo"
http://www.wikidata.org/entity/Q1821522,Leucippo,,"personaggio della mitologia greca, figlio di Enomao"
http://www.wikidata.org/entity/Q1821523,Leucippo,,"personaggio della mitologia greca, figlio di Policrito"
http://www.wikidata.org/entity/Q1821520,Leucippo,,"personaggio della mitologia greca, figlio di Macareo"
http://www.wikidata.org/entity/Q16328670,Leuco,,"personaggio della mitologia greca, figlio di Talo"
http://www.wikidata.org/entity/Q3831220,Leuco,,"personaggio della mitologia greca, compagno di Odisseo"
http://www.wikidata.org/entity/Q4256709,Leucocoma,,personaggio della mitologia greca
http://www.wikidata.org/entity/Q3198070,Leucone,,"personaggio della mitologia greca, figlio di Atamante"
http://www.wikidata.org/entity/Q108805441,Leucone,,
http://www.wikidata.org/entity/Q15825732,Leuconoe,,personaggio della mitologia greca madre di Filammone
http://www.wikidata.org/entity/Q15825733,Leuconoe,,
http://www.wikidata.org/entity/Q1821528,Leucopeo,,"personaggio della mitologia greca, figlio di Portaone"
http://www.wikidata.org/entity/Q669495,Leucosia,,sirena della mitologia greca
http://www.wikidata.org/entity/Q339980,Leucotoe,,"personaggio della mitologia greca, figlia di Orcamo"
http://www.wikidata.org/entity/Q5973969,Leukaspis,"Leucaspi, Leucaspis",eroe siculo
http://www.wikidata.org/entity/Q116507249,Libano,,personaggio della mitologia greca
http://www.wikidata.org/entity/Q1129914,Libia,,personaggio della mitologia greca
http://www.wikidata.org/entity/Q922330,Lica,,personaggio mitologico
http://www.wikidata.org/entity/Q17577851,Licaba,,
http://www.wikidata.org/entity/Q124821370,Licaba,,
http://www.wikidata.org/entity/Q501667,Licaone,,"re di Arcadia nella mitologia greca, figlio di Pelasgo"
http://www.wikidata.org/entity/Q3268334,Licaone,,"personaggio della mitologia greca, figlio di Ares"
http://www.wikidata.org/entity/Q1331212,Licaone,,"personaggio della mitologia greca, figlio di Priamo"
http://www.wikidata.org/entity/Q1160666,Licaone,,
http://www.wikidata.org/entity/Q11931905,Licaone,,
http://www.wikidata.org/entity/Q112613825,Licaone,,
http://www.wikidata.org/entity/Q10317929,Licasto,,"personaggio della mitologia greca, figlio di Minosse"
http://www.wikidata.org/entity/Q15111308,Liceto,,"personaggio della mitologia greca, figlio di Ippocoonte"
http://www.wikidata.org/entity/Q16516305,Liceto,,"personaggio della mitologia greca, padre di Creonte re di Corinto"
http://www.wikidata.org/entity/Q2335647,Licimnio,,"personaggio della mitologia greca, figlio di Elettrione"
http://www.wikidata.org/entity/Q15220152,Lico,,"personaggio della mitologia greca, figlio di Egitto"
http://www.wikidata.org/entity/Q1047047,Lico,,"personaggio della mitologia greca, figlio di Irie e fratello di Nitteo"
http://www.wikidata.org/entity/Q3268519,Lico,,"re di Tebe nella mitologia greca, figlio di Poseidone"
http://www.wikidata.org/entity/Q3268516,Lico,,"re dei Mariandini nella mitologia greca, figlio di Dascilo"
http://www.wikidata.org/entity/Q17381960,Lico,,"personaggio della mitologia greca, marito di Teobule"
http://www.wikidata.org/entity/Q17381978,Lico,,"personaggio della mitologia greca, figlio di Prometeo"
http://www.wikidata.org/entity/Q17381988,Lico,,"re di Libia nella mitologia greca, figlio di Ares"
http://www.wikidata.org/entity/Q1200671,Lico,,"personaggio della mitologia greca, figlio di Pandione II"
http://www.wikidata.org/entity/Q1393416,Lico,,"personaggio della mitologia greca, figlio di Lico il fratello di Nitteo"
http://www.wikidata.org/entity/Q124654213,Lico,,
http://www.wikidata.org/entity/Q124987214,Lico,,
http://www.wikidata.org/entity/Q65121579,Licofrone,,personaggio della mitologia greca
http://www.wikidata.org/entity/Q15262316,Licomede,,"personaggio della mitologia greca, figlio di Creonte"
http://www.wikidata.org/entity/Q131694431,Licomede,,"personaggio della mitologia greca, figlio di Apollo e Partenope"
http://www.wikidata.org/entity/Q1330532,Licomede,,"re di Sciro nella mitologia greca, padre di Deidamia"
http://www.wikidata.org/entity/Q3832024,Licone,,
http://www.wikidata.org/entity/Q11931896,Licopeo,,"personaggio della mitologia greca, figlio di Agrio"
http://www.wikidata.org/entity/Q3832028,Licoreo,,"personaggio della mitologia greca, figlio di Apollo"
http://www.wikidata.org/entity/Q124767454,Licota,Licope,
http://www.wikidata.org/entity/Q16328876,Licoterse,,
http://www.wikidata.org/entity/Q270117,Licurgo,,"re degli Edoni nella mitologia greca, figlio di Driante"
http://www.wikidata.org/entity/Q368157,Licurgo,,"re di Nemea nella mitologia greca, figlio di Ferete"
http://www.wikidata.org/entity/Q609650,Licurgo,,"re di Arcadia nella mitologia greca, figlio di Aleo"
http://www.wikidata.org/entity/Q10317982,Licurgo,,"personaggio della mitologia greca, figlio di Pronace"
http://www.wikidata.org/entity/Q211326,Licurgo,Licurgo di Sparta,leggendario legislatore di Sparta
http://www.wikidata.org/entity/Q106255239,Licurgo,,
http://www.wikidata.org/entity/Q12880323,Licò,,
http://www.wikidata.org/entity/Q887785,Lido,,re di Lidia
http://www.wikidata.org/entity/Q11931928,Ligdo,,"personaggio della mitologia greca, padre di Ifi"
http://www.wikidata.org/entity/Q12900788,Ligea,,Nereide della mitologia greca
http://www.wikidata.org/entity/Q1878655,Ligeo,,
http://www.wikidata.org/entity/Q5976530,Limona,,"personaggio della mitologia greca, figlia di Ippomene"
http://www.wikidata.org/entity/Q7877819,Linceo,,"re di Argo nella mitologia greca, figlio di Egitto"
http://www.wikidata.org/entity/Q44419555,Linceo,,"personaggio dell'""Eneide"" di Virgilio"
http://www.wikidata.org/entity/Q1124866,Linceo,,"personaggio della mitologia greca, uno degli Argonauti, figlio di Afareo"
http://www.wikidata.org/entity/Q60543242,Linceo,,
http://www.wikidata.org/entity/Q610197,Linco,Linceo,re degli Sciti nella mitologia greca
http://www.wikidata.org/entity/Q5976691,Lindo,,"personaggio della mitologia greca, eponimo di Lindo"
http://www.wikidata.org/entity/Q647496,Lino,,"personaggio della mitologia greca, figlio di Apollo o Anfimaro e di Urania"
http://www.wikidata.org/entity/Q3241660,Lino,,"personaggio della mitologia greca, figlio di Calliope"
http://www.wikidata.org/entity/Q3833059,Lino,,"personaggio della mitologia greca, figlio di Apollo e di Psamate"
http://www.wikidata.org/entity/Q3833201,Liparo,,eroe eponimo dell'isola di Lipari nella mitologia greca
http://www.wikidata.org/entity/Q12880246,Lipoxais,,
http://www.wikidata.org/entity/Q23055018,Lirco,,"re di Argo nella mitologia greca, figlio di Foroneo"
http://www.wikidata.org/entity/Q65087714,Lirco,,
http://www.wikidata.org/entity/Q3833335,Lirno,,figura mitologica greca
http://www.wikidata.org/entity/Q1878963,Lisianassa,,"personaggio della mitologia greca, figlia di Priamo"
http://www.wikidata.org/entity/Q1878960,Lisianassa,,Nereide della mitologia greca
http://www.wikidata.org/entity/Q1704642,Lisianassa,,"personaggio della mitologia greca, figlia di Epafo"
http://www.wikidata.org/entity/Q1588153,Lisianassa,,"personaggio della mitologia greca, figlia di Polibo e moglie di Talao"
http://www.wikidata.org/entity/Q1754201,Lisidice,,"personaggio della mitologia greca, figlia di Pelope"
http://www.wikidata.org/entity/Q60543084,Lisidice,,
http://www.wikidata.org/entity/Q443432,Lisimaca,,"personaggio della mitologia greca, figlia di Abante"
http://www.wikidata.org/entity/Q15816305,Lisimaca,,"personaggio della mitologia greca, figlia di Priamo"
http://www.wikidata.org/entity/Q17395812,Lisinomo,,"personaggio della mitologia greca, figlio di Elettrione"
http://www.wikidata.org/entity/Q28362782,Lisippa,Lisippe,"personaggio della mitologia greca, figlia di Preto"
http://www.wikidata.org/entity/Q44416438,Lisippe,,"personaggio della mitologia greca, madre di Teutrante"
http://www.wikidata.org/entity/Q16218120,Lisippe,,Amazzone della mitologia greca
http://www.wikidata.org/entity/Q106866423,Lisitoo,,
http://www.wikidata.org/entity/Q10568251,Lisso,,figlio di Egitto
http://www.wikidata.org/entity/Q4263860,Litea,,"personaggio della mitologia greca, figlia di Giacinto"
http://www.wikidata.org/entity/Q2446665,Litierse,,figura della mitologia greca
http://www.wikidata.org/entity/Q11762480,Locro,,"personaggio della mitologia greca, figlio di Zeus"
http://www.wikidata.org/entity/Q19828106,Locro,,"personaggio della mitologia greca, figlio di Feace"
http://www.wikidata.org/entity/Q11933884,Locro,,"personaggio della mitologia greca, figlio di Fisco"
http://www.wikidata.org/entity/Q12880258,Loxò,,
http://www.wikidata.org/entity/Q674319,Macaone,,"personaggio della mitologia greca, figlio di Asclepio"
http://www.wikidata.org/entity/Q2834354,Macarea,,
http://www.wikidata.org/entity/Q6817243,Macareo,,"re di Lesbo nella mitologia greca, figlio di Helios e Rodo"
http://www.wikidata.org/entity/Q9026462,Macareo,,"personaggio della mitologia greca, figlio di Eolo"
http://www.wikidata.org/entity/Q5988689,Macareo,,
http://www.wikidata.org/entity/Q11934486,Macareo,,
http://www.wikidata.org/entity/Q113549334,Macareo,,
http://www.wikidata.org/entity/Q3274055,Macaria,,"divinità greca, figlia di Ade"
http://www.wikidata.org/entity/Q1550960,Macaria,,"personaggio della mitologia greca, figlia di Eracle"
http://www.wikidata.org/entity/Q3043953,Macedone,,progenitore dei Macedoni nella mitologia greca
http://www.wikidata.org/entity/Q3842081,Machereo,,
http://www.wikidata.org/entity/Q18224132,Macisto,,"personaggio della mitologia greca, figlio di Atamante"
http://www.wikidata.org/entity/Q10323051,Magnete,,"personaggio della mitologia greca, figlio di Argo"
http://www.wikidata.org/entity/Q1884324,Magnete,,"re di Magnesia nella mitologia greca, figlio di Eolo o Zeus"
http://www.wikidata.org/entity/Q11934697,Malcandro,,
http://www.wikidata.org/entity/Q1887696,Malo,,
http://www.wikidata.org/entity/Q2631851,Mane,Manes,"personaggio della mitologia greca, figlio di Zeus"
http://www.wikidata.org/entity/Q31789658,Manticlo,,
http://www.wikidata.org/entity/Q10323875,Mantineo,,"personaggio della mitologia greca, figlio di Licaone"
http://www.wikidata.org/entity/Q1632703,Mantio,,
http://www.wikidata.org/entity/Q1332949,Manto,Mantio,"personaggio della mitologia greca, figlia di Tiresia"
http://www.wikidata.org/entity/Q12880670,Manto,,
http://www.wikidata.org/entity/Q22125811,Mapsaura,,"una delle Esperidi della mitologia greca, secondo una pyxis greca"
http://www.wikidata.org/entity/Q1638952,Maratone,,"personaggio della mitologia greca, figlio di Epopeo e padre di Sicione re di Sicione"
http://www.wikidata.org/entity/Q6762087,Mariandino,,
http://www.wikidata.org/entity/Q1899312,Maride,Mari,"personaggio della mitologia greca, figlio di Amisodaro"
http://www.wikidata.org/entity/Q31320071,Marmace,,"personaggio della mitologia greca, pretendente di Ippodamia"
http://www.wikidata.org/entity/Q116435,Marone,,re di Argo nella mitologia greca
http://www.wikidata.org/entity/Q149792,Marone,Maro,"personaggio della mitologia greca, sacerdote di Apollo"
http://www.wikidata.org/entity/Q3555024,Marpesia,Marpessa,regina delle Amazzoni nella mitologia greca
http://www.wikidata.org/entity/Q932325,Marpessa,,"personaggio della mitologia greca, figlia di Eveno"
http://www.wikidata.org/entity/Q12754985,Marse,,
http://www.wikidata.org/entity/Q599737,Marsia,,satiro e musico della mitologia greca
http://www.wikidata.org/entity/Q97162735,Mastore,,"personaggio della mitologia greca, padre di Licofrone"
http://www.wikidata.org/entity/Q3851666,Mastusio,,
http://www.wikidata.org/entity/Q1968413,Mechisteo,Mecisteo,"personaggio della mitologia greca, figlio di Talao"
http://www.wikidata.org/entity/Q17578336,Mechisteo,,"personaggio della mitologia greca, figlio di Echio"
http://www.wikidata.org/entity/Q4289224,Mecone,,"personaggio della mitologia greca, amato da Demetra"
http://www.wikidata.org/entity/Q44420027,Meda,,"personaggio della mitologia greca, figlia di Filante"
http://www.wikidata.org/entity/Q3853493,Meda,,"personaggio della mitologia greca, moglie di Idomeneo"
http://www.wikidata.org/entity/Q174278,Medea,Mèdeia,personaggio della mitologia greca
http://www.wikidata.org/entity/Q6008518,Medebronte,,"personaggio della mitologia greca, figlio di Eracle e Megara"
http://www.wikidata.org/entity/Q3332745,Medesicasta,,"personaggio della mitologia greca, figlia di Priamo"
http://www.wikidata.org/entity/Q15816270,Medesicasta,,
http://www.wikidata.org/entity/Q48078385,Meditrine,,"personaggio della mitologia romana e greca, figlia di Asclepio"
http://www.wikidata.org/entity/Q1851846,Medo,,"personaggio della mitologia greca, figlio di Egeo"
http://www.wikidata.org/entity/Q2213124,Medonte,,personaggio della mitologia greca
http://www.wikidata.org/entity/Q15148979,Medonte,,"personaggio della mitologia greca, araldo dei Proci"
http://www.wikidata.org/entity/Q3332707,Medonte,,"personaggio della mitologia greca, figlio di Pilade ed Elettra"
http://www.wikidata.org/entity/Q60774,Medonte,,re di Argo nella mitologia greca
http://www.wikidata.org/entity/Q1463103,Medonte,,"primo arconte perpetuo di Atene nella mitologia greca, figlio di Codro"
http://www.wikidata.org/entity/Q4287919,Medonte,,"personaggio della mitologia greca, figlio di Oileo"
http://www.wikidata.org/entity/Q160730,Medusa,Gorgone,una delle tre Gorgoni nella mitologia greca
http://www.wikidata.org/entity/Q1916711,Medusa,,"personaggio della mitologia greca, figlia di Orsiloco"
http://www.wikidata.org/entity/Q91121889,Medusa,,"principessa troiana, figlia di Priamo"
http://www.wikidata.org/entity/Q126947503,Medusa,,
http://www.wikidata.org/entity/Q116371070,Megaletore,,
http://www.wikidata.org/entity/Q12286358,Megamede,,"personaggio della mitologia greca, moglie di Tespio"
http://www.wikidata.org/entity/Q124821897,Megamede,,
http://www.wikidata.org/entity/Q3853936,Meganira,,"personaggio della mitologia greca, figlia di Crocone"
http://www.wikidata.org/entity/Q27949366,Megapente,,"re di Argo nella mitologia greca, figlio di Preto"
http://www.wikidata.org/entity/Q1240153,Megapente,,"personaggio della mitologia greca, figlio di Menelao e fratello di Nicostrato"
http://www.wikidata.org/entity/Q929768,Megara,,"personaggio della mitologia greca, figlia di Creonte re di Tebe e moglie di Eracle"
http://www.wikidata.org/entity/Q247446,Megareo,,re di Onchesto e poi anche di Megara nella mitologia greca
http://www.wikidata.org/entity/Q6808829,Megareo di Tebe,,"personaggio della mitologia greca, figlio di Creonte"
http://www.wikidata.org/entity/Q1917132,Megaro,,
http://www.wikidata.org/entity/Q371545,Megera,,una delle Erinni nella mitologia greca
http://www.wikidata.org/entity/Q2300199,Megete,Mege,"personaggio della mitologia greca, figlio di Fileo"
http://www.wikidata.org/entity/Q6809117,Megistia,,indovino greco antico
